Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
2254,25,Femenino,50951.305,0,1
2255,26,Femenino,52163.36,1,3
2256,48,Femenino,44006.4,0,3
2257,26,Femenino,64715.56,0,4
2258,32,Masculino,8985.77,0,5
2259,38,Femenino,93929.8,1,1
2260,26,Masculino,19487.93,1,4
2261,31,Femenino,89165.06,1,4
2262,56,Masculino,50951.305,0,2
2263,48,Masculino,70310.93,1,3
2264,49,Masculino,67031.62,0,2
2265,20,Masculino,24308.09,1,3
2266,41,Femenino,50951.305,0,1
2267,76,Femenino,48284.81,1,1
2268,59,Femenino,68567.35,1,3
2269,44,Masculino,8242.21,0,4
2270,75,Masculino,70208.74,1,3
2271,48,Femenino,80491.8,0,4
2272,48,Masculino,92437.75,1,3
2273,67,Masculino,91638.72,0,4
2274,62,Masculino,54710.09,0,5
2275,70,Masculino,16882.68,0,3
2276,64,Femenino,11950.4,1,4
2277,70,Femenino,58484.7,0,3
2278,67,Femenino,72092.81,1,3
2279,67,Femenino,1497.32,0,2
2280,75,Femenino,12112.86,0,3
2281,38,Femenino,13965.08,0,2
2282,71,Femenino,87217.18,0,2
2283,63,Femenino,12923.11,1,2
2284,45,Masculino,95363.45,1,4
2285,48,Femenino,82407.89,0,3
2286,51,Masculino,13782.3,1,3
2287,77,Masculino,50951.305,0,2
2288,35,Femenino,50951.305,1,2
2289,56,Masculino,47334.53,0,3
2290,32,Masculino,81576.75,0,5
2291,70,Femenino,67051.11,1,3
2292,39,Masculino,70248.11,0,3
2293,40,Femenino,79677.86,0,3
2294,44,Masculino,45051.71,1,4
2295,61,Femenino,53108.22,0,2
2296,48,Femenino,67763.45,0,2
2297,69,Femenino,56966.53,1,4
2298,48,Femenino,1591.18,0,4
2299,20,Femenino,54054.36,0,4
2300,78,Femenino,44596.19,0,4
2301,18,Femenino,68426.94,0,3
2302,74,Femenino,78714.5,1,5
2303,21,Femenino,46742.56,0,2
2304,29,Femenino,82444.57,0,4
2305,65,Masculino,40046.77,0,1
2306,48,Masculino,87408.49,1,3
2307,37,Femenino,48934.84,0,4
2308,61,Masculino,50951.305,1,5
2309,62,Femenino,31542.63,1,3
2310,33,Masculino,86141.77,1,4
2311,33,Masculino,50951.305,1,2
2312,46,Masculino,50951.305,1,3
2313,35,Masculino,50951.305,0,1
2314,48,Femenino,23873.64,0,3
2315,28,Femenino,96135.85,1,5
2316,21,Masculino,22411.39,0,3
2317,48,Masculino,70833.86,0,1
2318,66,Femenino,83103.95,1,5
2319,61,Masculino,74563.05,1,5
2320,53,Masculino,50951.305,0,5
2321,56,Masculino,39361.44,1,3
2322,67,Masculino,82245.84,0,3
2323,48,Femenino,20830.64,1,3
2324,28,Femenino,26476.98,1,2
2325,64,Femenino,70518.75,0,2
2326,21,Masculino,16624.3,1,1
2327,50,Femenino,2627.68,1,2
2328,39,Masculino,2185.31,1,1
2329,48,Femenino,50951.305,1,4
2330,27,Femenino,10983.65,0,2
2331,59,Femenino,50951.305,0,4
2332,48,Femenino,1100.75,1,4
2333,60,Masculino,50951.305,0,4
2334,50,Masculino,65155.53,0,5
2335,48,Masculino,57476.96,0,1
2336,46,Masculino,62425.06,0,1
2337,48,Femenino,11646.45,0,1
2338,43,Masculino,67208.37,0,5
2339,48,Masculino,42479.14,0,2
2340,21,Femenino,50951.305,0,2
2341,74,Masculino,25277.53,1,4
2342,29,Masculino,6746.82,1,4
2343,40,Femenino,17489.82,0,5
2344,18,Masculino,75145.07,0,3
2345,63,Femenino,88070.84,0,4
2346,52,Femenino,52397.38,0,3
2347,42,Femenino,86298.05,0,5
2348,40,Masculino,90183.57,1,2
2349,49,Femenino,71452.52,1,5
2350,79,Masculino,41433.56,1,1
2351,64,Femenino,97959.22,0,3
2352,52,Femenino,73181.66,1,5
2353,74,Masculino,44375.16,0,1
2354,48,Masculino,27243.81,0,2
2355,51,Masculino,50951.305,1,2
2356,66,Masculino,50951.305,0,1
2357,69,Femenino,11768.89,1,3
2358,45,Femenino,70721.58,0,5
2359,23,Masculino,63029.88,1,2
2360,71,Masculino,24320.85,0,4
2361,23,Femenino,15662.12,0,3
2362,42,Femenino,14487.64,0,5
2363,48,Femenino,12849.32,1,2
2364,48,Femenino,22339.64,0,1
2365,76,Femenino,15306.17,1,1
2366,66,Femenino,22047.38,0,5
2367,70,Masculino,91788.85,1,1
2368,48,Masculino,57545.63,0,4
2369,28,Femenino,50951.305,1,1
2370,48,Femenino,65485.66,0,5
2371,61,Femenino,18711.96,0,4
2372,38,Masculino,66068.84,1,1
2373,48,Femenino,50951.305,0,4
2374,48,Masculino,50951.305,1,2
2375,48,Masculino,19802.96,0,2
2376,55,Masculino,79329.11,0,4
2377,65,Femenino,79283.16,1,5
2378,29,Femenino,98433.01,0,1
2379,64,Femenino,38873.58,0,3
2380,58,Masculino,90742.25,0,5
2381,30,Femenino,9263.69,1,2
2382,73,Femenino,96601.29,0,4
2383,78,Femenino,59485.31,0,1
2384,69,Masculino,1103.68,0,2
2385,18,Masculino,68580.67,1,3
2386,63,Femenino,67249.68,1,4
2387,19,Masculino,1906.07,0,5
2388,41,Femenino,29348.44,0,4
2389,77,Masculino,52191.0,0,2
2390,38,Femenino,50951.305,0,3
2391,73,Femenino,8603.58,0,2
2392,64,Masculino,21470.83,0,5
2393,35,Masculino,38935.59,1,1
2394,48,Masculino,90483.74,1,2
2395,74,Masculino,93529.28,0,3
2396,25,Femenino,75270.17,1,1
2397,76,Femenino,51302.84,0,3
2398,24,Masculino,7055.71,0,3
2399,65,Femenino,3520.18,1,2
2400,48,Femenino,94567.81,1,1
2401,62,Masculino,88200.35,1,4
2402,65,Femenino,20707.72,0,1
2403,47,Masculino,81794.67,1,5
2404,41,Femenino,43836.22,0,2
2405,22,Masculino,50951.305,1,1
2406,56,Femenino,49454.69,0,5
2407,48,Femenino,48572.89,1,2
2408,40,Masculino,4648.64,1,3
2409,67,Masculino,28533.87,0,4
2410,48,Femenino,19553.09,1,1
2411,48,Femenino,33671.56,1,4
2412,35,Masculino,52835.78,0,5
2413,47,Masculino,79739.99,0,4
2414,34,Masculino,84377.6,0,3
2415,48,Masculino,75565.97,0,1
2416,44,Masculino,94785.48,1,3
2417,24,Femenino,50951.305,1,3
2418,23,Femenino,27179.27,1,5
2419,51,Masculino,98566.62,1,4
2420,43,Masculino,6876.17,1,1
2421,32,Masculino,72495.92,1,2
2422,37,Masculino,10380.8,1,1
2423,53,Femenino,79465.65,1,3
2424,67,Masculino,29106.81,1,5
2425,37,Masculino,53122.26,1,1
2426,50,Femenino,22472.98,0,4
2427,39,Masculino,58514.28,1,5
2428,73,Femenino,25833.34,0,3
2429,65,Masculino,63554.53,1,3
2430,55,Femenino,76424.53,1,1
2431,23,Femenino,10881.75,1,3
2432,70,Femenino,54794.12,0,5
2433,74,Masculino,42621.13,1,5
2434,48,Femenino,7826.44,0,2
2435,35,Masculino,50951.305,1,2
2436,45,Masculino,7355.37,1,4
2437,34,Femenino,50951.305,1,3
2438,44,Femenino,53328.12,1,2
2439,48,Masculino,52777.89,1,1
2440,63,Femenino,41309.32,1,3
2441,44,Femenino,21542.95,1,2
2442,18,Femenino,92590.54,1,4
2443,48,Femenino,32308.5,0,4
2444,51,Femenino,27539.62,0,3
2445,77,Masculino,98320.54,1,3
2446,64,Femenino,88596.41,0,1
2447,27,Masculino,85810.48,1,4
2448,76,Femenino,46902.8,1,5
2449,42,Femenino,62874.53,0,1
2450,48,Masculino,50951.305,0,3
2451,48,Masculino,50951.305,0,1
2452,61,Femenino,27983.36,0,2
2453,61,Femenino,34779.72,1,2
2454,22,Masculino,64535.16,1,3
2455,77,Femenino,15696.61,1,3
2456,49,Masculino,72810.97,1,4
2457,48,Femenino,94964.42,0,2
2458,48,Femenino,11192.26,1,3
2459,35,Femenino,17442.54,0,5
2460,19,Femenino,57722.63,0,1
2461,70,Masculino,81794.99,1,5
2462,42,Masculino,23483.45,0,1
2463,47,Femenino,75230.42,1,3
2464,33,Masculino,60235.86,1,3
2465,74,Femenino,21099.34,0,2
2466,40,Femenino,84461.59,1,5
2467,68,Femenino,40803.41,0,4
2468,74,Masculino,49545.88,1,2
2469,33,Masculino,30273.36,1,2
2470,70,Masculino,79969.25,0,3
2471,55,Masculino,12423.57,1,5
2472,55,Masculino,65892.68,1,1
2473,48,Femenino,9738.67,1,3
2474,50,Masculino,54602.89,1,4
2475,75,Masculino,85575.01,0,5
2476,48,Femenino,29039.77,0,3
2477,73,Femenino,48829.72,0,5
2478,38,Masculino,42271.81,0,5
2479,22,Femenino,15999.21,0,2
2480,48,Femenino,59991.5,1,1
2481,79,Femenino,38009.59,1,4
2482,54,Femenino,94142.97,0,1
2483,59,Femenino,11916.15,1,4
2484,19,Femenino,90828.19,1,1
2485,28,Femenino,97244.79,0,4
2486,64,Femenino,50951.305,0,2
2487,62,Masculino,35676.89,0,3
2488,77,Femenino,48451.37,1,2
2489,38,Femenino,91972.15,0,5
2490,74,Femenino,75689.85,1,3
2491,32,Masculino,31251.49,0,1
2492,65,Masculino,27644.07,1,2
2493,29,Femenino,90611.86,1,5
2494,65,Masculino,65110.52,0,3
2495,30,Masculino,88571.6,0,2
2496,48,Femenino,16710.35,0,3
2497,52,Femenino,4894.02,1,2
2498,60,Femenino,61139.96,1,4
2499,61,Femenino,26169.77,1,4
2500,18,Femenino,50951.305,0,1
2501,71,Masculino,5652.86,0,1
2502,65,Masculino,90244.26,0,4
2503,78,Masculino,29990.66,1,2
2504,78,Masculino,50951.305,0,1
2505,61,Femenino,56541.56,1,2
2506,63,Femenino,36015.24,0,2
2507,64,Masculino,93831.84,0,4
2508,60,Femenino,78626.63,1,5
2509,70,Femenino,67965.17,0,5
2510,64,Femenino,56466.99,0,1
2511,22,Masculino,75023.63,0,4
2512,56,Masculino,89270.42,0,1
2513,48,Femenino,29710.11,0,3
2514,71,Femenino,42877.24,0,3
2515,45,Masculino,53666.6,0,2
2516,36,Masculino,29634.0,1,4
2517,56,Femenino,60175.84,0,3
2518,20,Femenino,50951.305,1,4
2519,68,Masculino,64079.77,1,3
2520,18,Femenino,43913.65,0,1
2521,53,Masculino,59965.69,0,3
2522,52,Femenino,68478.2,1,2
2523,25,Femenino,96175.86,0,5
2524,19,Femenino,23386.78,1,4
2525,32,Masculino,28658.75,0,3
2526,35,Masculino,53466.34,0,4
2527,52,Femenino,55299.42,1,5
2528,48,Masculino,81784.05,0,1
2529,69,Masculino,23102.89,0,4
2530,78,Masculino,54869.07,1,3
2531,52,Femenino,44894.14,0,2
2532,46,Femenino,50951.305,0,1
2533,48,Femenino,25032.01,0,5
2534,51,Femenino,59886.89,0,5
2535,51,Femenino,22721.58,0,2
2536,62,Masculino,50951.305,0,4
2537,75,Masculino,50951.305,1,5
2538,39,Masculino,82511.23,0,2
2539,73,Femenino,27917.01,0,4
2540,68,Femenino,57593.88,1,5
2541,19,Femenino,27249.44,0,2
2542,40,Masculino,50951.305,1,2
2543,62,Masculino,17982.81,0,3
2544,76,Femenino,50951.305,0,1
2545,44,Masculino,61454.42,0,3
2546,53,Femenino,55666.49,1,5
2547,56,Femenino,42187.99,0,3
2548,36,Femenino,89767.95,0,2
2549,48,Masculino,98461.87,0,4
2550,53,Masculino,3989.61,1,4
2551,35,Femenino,50951.305,0,1
2552,21,Femenino,35573.84,0,1
2553,73,Femenino,26172.61,0,4
2554,52,Masculino,49980.02,0,1
2555,18,Masculino,67863.16,1,2
2556,62,Masculino,23944.73,0,2
2557,53,Masculino,20834.48,0,4
2558,46,Masculino,50951.305,0,1
2559,49,Femenino,59495.04,1,3
2560,26,Femenino,8338.17,1,2
2561,24,Femenino,52300.17,1,1
2562,38,Masculino,79289.47,0,1
2563,63,Masculino,24763.05,1,2
2564,53,Masculino,28555.84,0,3
2565,68,Femenino,96892.03,1,4
2566,21,Femenino,57502.76,0,4
2567,64,Femenino,93715.52,0,4
2568,30,Masculino,50217.12,0,1
2569,72,Femenino,50951.305,0,3
2570,21,Femenino,11627.43,1,2
2571,48,Femenino,86910.58,0,5
2572,38,Femenino,50951.305,1,2
2573,35,Masculino,49600.17,0,5
2574,45,Masculino,50951.305,1,5
2575,49,Masculino,36512.12,1,4
2576,61,Femenino,50951.305,1,4
2577,74,Femenino,8550.74,0,5
2578,65,Masculino,82295.19,1,1
2579,66,Masculino,5570.42,1,3
2580,19,Masculino,60690.54,1,1
2581,29,Femenino,95015.24,1,4
2582,39,Femenino,7689.23,0,2
2583,41,Masculino,26135.11,0,1
2584,52,Femenino,50951.305,1,5
2585,78,Masculino,27917.44,1,1
2586,21,Femenino,71624.63,0,5
2587,48,Masculino,57874.11,0,3
2588,30,Femenino,53405.29,0,3
2589,37,Masculino,76450.49,0,4
2590,40,Femenino,41521.66,0,4
2591,18,Masculino,48189.46,1,4
2592,77,Masculino,18489.09,1,3
2593,75,Masculino,69036.29,1,5
2594,48,Femenino,27424.46,0,4
2595,79,Femenino,4845.87,0,1
2596,26,Femenino,64717.18,0,3
2597,70,Femenino,50951.305,1,1
2598,20,Femenino,66390.74,1,3
2599,48,Masculino,80458.5,0,5
2600,48,Femenino,21924.65,1,3
2601,44,Femenino,13283.83,0,2
2602,35,Femenino,50951.305,1,4
2603,50,Masculino,29770.68,0,1
2604,43,Masculino,90824.06,0,3
2605,55,Femenino,77168.61,0,1
2606,75,Femenino,99300.96,0,2
2607,40,Masculino,96772.86,0,5
2608,76,Femenino,50951.305,0,3
2609,50,Femenino,99899.75,1,4
2610,50,Masculino,31071.32,1,5
2611,79,Masculino,50951.305,1,2
2612,24,Femenino,9865.99,1,3
2613,74,Masculino,47563.57,1,3
2614,79,Femenino,76464.73,1,3
2615,66,Femenino,14881.37,0,3
2616,67,Masculino,29389.32,0,4
2617,18,Masculino,50951.305,1,3
2618,48,Masculino,19550.24,0,3
2619,20,Femenino,52090.67,0,2
2620,27,Femenino,22227.06,1,4
2621,64,Femenino,63127.14,1,3
2622,61,Masculino,72824.43,0,3
2623,25,Masculino,57945.35,0,5
2624,76,Masculino,12286.77,0,4
2625,60,Masculino,4439.46,0,3
2626,39,Femenino,97966.96,1,5
2627,48,Femenino,54651.58,1,3
2628,71,Masculino,31345.52,0,4
2629,52,Masculino,75371.31,1,3
2630,61,Masculino,85387.52,0,1
2631,22,Femenino,71359.71,0,5
2632,26,Femenino,91874.44,1,4
2633,20,Femenino,2502.39,0,2
2634,74,Masculino,1747.95,1,4
2635,26,Masculino,50951.305,1,3
2636,65,Femenino,50951.305,0,3
2637,23,Masculino,62542.51,1,3
2638,33,Femenino,60620.06,1,1
2639,26,Masculino,63120.33,1,3
2640,51,Masculino,11565.52,1,4
2641,53,Femenino,12314.33,1,2
2642,42,Masculino,80385.16,1,3
2643,48,Femenino,50951.305,0,4
2644,48,Femenino,72855.32,0,3
2645,63,Femenino,50951.305,0,4
2646,19,Femenino,99358.63,0,4
2647,32,Femenino,80841.08,0,5
2648,24,Femenino,45071.15,1,4
2649,18,Femenino,5911.6,1,3
2650,68,Masculino,52948.94,1,4
2651,71,Femenino,13060.91,1,3
2652,70,Femenino,43725.43,1,1
2653,60,Femenino,15218.57,1,2
2654,20,Femenino,59948.35,1,3
2655,75,Masculino,27217.23,0,3
2656,48,Masculino,24347.14,0,5
2657,56,Masculino,99180.59,0,5
2658,28,Femenino,84106.32,0,4
2659,73,Masculino,16989.26,0,3
2660,48,Masculino,40463.73,1,2
2661,20,Masculino,50951.305,0,4
2662,75,Masculino,48312.74,1,1
2663,47,Femenino,51121.4,1,2
2664,74,Masculino,81861.29,0,2
2665,55,Masculino,63284.88,1,3
2666,61,Femenino,49770.18,0,3
2667,75,Femenino,17603.77,1,4
2668,78,Femenino,56365.18,1,1
2669,30,Femenino,67565.75,0,3
2670,48,Femenino,37029.63,0,3
2671,52,Masculino,27643.32,1,1
2672,72,Masculino,79838.17,0,3
2673,78,Femenino,56496.68,1,4
2674,56,Masculino,24456.11,0,1
2675,42,Masculino,78873.94,0,2
2676,19,Femenino,43170.75,0,4
2677,54,Femenino,4351.24,1,1
2678,62,Femenino,24799.42,0,5
2679,30,Masculino,95972.4,0,3
2680,24,Masculino,50951.305,1,2
2681,48,Femenino,80456.61,0,4
2682,18,Femenino,86188.85,0,4
2683,50,Femenino,61237.63,0,4
2684,46,Femenino,79197.13,1,5
2685,41,Femenino,27478.16,0,1
2686,59,Femenino,5530.22,1,5
2687,62,Femenino,71213.09,0,5
2688,72,Masculino,81992.58,0,3
2689,76,Femenino,42179.16,0,3
2690,48,Masculino,60853.92,0,3
2691,68,Femenino,53327.61,1,3
2692,36,Masculino,80702.63,1,3
2693,73,Masculino,18026.12,0,4
2694,48,Femenino,9737.78,1,1
2695,46,Masculino,72987.46,0,1
2696,33,Femenino,50951.305,0,4
2697,65,Femenino,16575.8,1,3
2698,31,Femenino,50951.305,1,3
2699,50,Femenino,97308.2,0,5
2700,44,Femenino,10369.76,0,5
2701,49,Femenino,73980.36,0,1
2702,48,Femenino,8291.76,0,3
2703,79,Masculino,54688.51,0,3
2704,33,Masculino,13402.05,0,5
2705,22,Masculino,98806.63,0,3
2706,48,Masculino,80724.73,1,2
2707,40,Masculino,15092.08,1,5
2708,24,Femenino,36110.63,0,3
2709,24,Femenino,43249.17,0,3
2710,71,Masculino,12833.17,0,5
2711,53,Femenino,89460.9,0,1
2712,25,Masculino,90370.54,0,3
2713,36,Masculino,44067.46,1,4
2714,50,Masculino,96688.45,0,3
2715,43,Masculino,59095.43,1,4
2716,34,Masculino,46881.16,1,3
2717,29,Femenino,37717.04,0,3
2718,79,Masculino,85114.57,0,1
2719,79,Femenino,85141.03,0,5
2720,37,Masculino,85737.7,1,4
2721,38,Femenino,63954.58,0,4
2722,36,Femenino,47478.89,1,5
2723,60,Femenino,83381.64,0,2
2724,79,Femenino,10998.14,0,2
2725,22,Masculino,27099.29,0,1
2726,38,Masculino,31957.76,1,3
2727,37,Femenino,74187.79,0,1
2728,47,Masculino,93446.8,1,2
2729,65,Masculino,50833.75,0,2
2730,36,Femenino,52052.67,0,5
2731,65,Masculino,34251.49,0,5
2732,56,Femenino,26368.03,1,3
2733,32,Femenino,50951.305,0,2
2734,52,Femenino,91696.94,1,4
2735,59,Masculino,50951.305,0,2
2736,50,Masculino,50951.305,1,3
2737,20,Femenino,83789.35,0,3
2738,32,Masculino,8147.36,1,4
2739,45,Femenino,78687.89,1,4
2740,75,Femenino,77200.73,0,1
2741,48,Femenino,27098.2,0,1
2742,39,Masculino,50951.305,0,2
2743,21,Femenino,41478.17,1,3
2744,48,Femenino,97885.4,0,3
2745,78,Femenino,50951.305,0,3
2746,22,Femenino,7258.81,0,5
2747,52,Femenino,94927.48,0,3
2748,50,Masculino,50951.305,0,2
2749,51,Masculino,95044.04,1,1
2750,48,Masculino,77743.19,0,4
2751,21,Femenino,13512.3,1,1
2752,77,Femenino,1355.54,1,2
2753,48,Masculino,50951.305,1,3
2754,55,Masculino,71409.66,0,4
2755,29,Masculino,83887.57,1,4
2756,36,Masculino,26209.99,1,3
2757,68,Masculino,20110.62,1,5
2758,48,Femenino,82294.01,1,2
2759,42,Masculino,76270.86,1,3
2760,32,Femenino,61383.68,0,2
2761,42,Masculino,97631.37,0,5
2762,66,Masculino,74486.56,1,3
2763,77,Masculino,82249.53,0,4
2764,64,Femenino,47736.78,0,1
2765,39,Femenino,22082.92,0,4
2766,69,Femenino,35395.93,0,1
2767,19,Femenino,14161.05,1,1
2768,22,Masculino,6322.12,1,3
2769,66,Femenino,38272.46,1,1
2770,76,Masculino,76661.74,0,2
2771,53,Femenino,41091.01,1,1
2772,79,Masculino,56919.87,1,2
2773,27,Femenino,50951.305,1,3
2774,71,Masculino,17669.21,1,3
2775,74,Masculino,38660.69,0,3
2776,67,Femenino,61198.61,0,3
2777,53,Femenino,22435.22,1,3
2778,64,Masculino,85235.4,0,3
2779,77,Femenino,50951.305,1,5
2780,58,Femenino,50951.305,0,1
2781,48,Femenino,86147.96,0,5
2782,31,Masculino,12502.29,0,3
2783,46,Femenino,53057.42,1,2
2784,76,Masculino,86547.64,0,4
2785,65,Femenino,77120.78,1,3
2786,72,Masculino,98084.49,1,1
2787,18,Femenino,70717.87,1,5
2788,46,Femenino,33320.34,0,3
2789,72,Femenino,9885.63,1,3
2790,73,Femenino,46390.41,1,3
2791,22,Masculino,50951.305,1,5
2792,27,Femenino,50951.305,1,3
2793,48,Femenino,81898.95,1,2
2794,21,Femenino,76296.06,0,3
2795,41,Femenino,10781.31,0,5
2796,57,Femenino,65385.7,1,3
2797,35,Femenino,16689.54,1,5
2798,48,Femenino,7163.31,0,3
2799,24,Femenino,50951.305,1,1
2800,24,Femenino,92862.82,1,1
2801,56,Femenino,40965.73,1,3
2802,45,Masculino,26685.23,1,5
2803,62,Masculino,50951.305,0,3
2804,40,Masculino,12044.55,1,3
2805,58,Femenino,6283.75,0,4
2806,23,Masculino,85084.51,1,5
2807,77,Masculino,17170.65,1,5
2808,63,Masculino,61760.35,1,1
2809,48,Masculino,79730.37,1,5
2810,71,Masculino,83289.35,0,1
2811,70,Femenino,86717.61,1,5
2812,20,Femenino,6686.37,1,5
2813,24,Masculino,98290.02,1,5
2814,74,Masculino,12080.42,0,5
2815,72,Masculino,33609.71,1,4
2816,25,Masculino,50951.305,0,4
2817,53,Masculino,4887.45,0,4
2818,25,Femenino,90890.28,0,3
2819,54,Masculino,62862.47,1,3
2820,64,Femenino,56875.85,0,3
2821,71,Masculino,75486.98,0,4
2822,48,Femenino,38442.48,1,2
2823,37,Femenino,9013.35,1,3
2824,63,Femenino,43554.3,1,1
2825,58,Femenino,84165.23,1,3
2826,53,Masculino,42746.17,0,4
2827,38,Masculino,50951.305,0,2
2828,37,Femenino,9838.39,1,2
2829,50,Femenino,73707.64,0,2
2830,62,Femenino,84473.66,0,1
2831,69,Masculino,94065.8,0,1
2832,37,Femenino,83673.98,1,2
2833,65,Femenino,98752.71,1,5
2834,65,Masculino,53740.81,0,1
2835,56,Femenino,54072.36,0,3
2836,19,Masculino,34808.81,0,1
2837,47,Femenino,97579.01,0,3
2838,56,Femenino,39874.02,0,1
2839,39,Femenino,9284.95,0,3
2840,62,Femenino,51358.88,0,2
2841,24,Femenino,85074.91,1,1
2842,31,Femenino,57641.64,0,1
2843,58,Femenino,67293.34,1,3
2844,57,Femenino,15230.43,1,2
2845,54,Masculino,60698.46,0,3
2846,29,Masculino,64943.97,0,4
2847,78,Femenino,29929.67,1,4
2848,48,Masculino,87156.51,0,4
2849,30,Masculino,86913.5,1,4
2850,71,Masculino,10058.28,0,3
2851,78,Femenino,24107.23,1,1
2852,53,Masculino,97001.61,0,3
2853,55,Masculino,90714.64,1,3
2854,78,Masculino,13379.01,0,1
2855,34,Femenino,70978.61,1,3
2856,39,Masculino,99558.59,0,3
2857,48,Femenino,62322.58,0,4
2858,45,Masculino,84475.68,1,5
2859,58,Femenino,80325.82,0,4
2860,23,Femenino,29052.14,1,3
2861,70,Masculino,44712.8,0,2
2862,40,Masculino,50951.305,0,2
2863,59,Masculino,44781.1,1,4
2864,68,Masculino,12117.77,1,1
2865,38,Masculino,51946.57,0,1
2866,46,Femenino,49244.71,1,4
2867,63,Femenino,81034.72,1,5
2868,51,Masculino,50951.305,1,1
2869,65,Femenino,55429.42,1,3
2870,55,Masculino,13599.73,1,1
2871,66,Femenino,4118.79,0,2
2872,48,Femenino,22468.04,0,4
2873,73,Femenino,70693.44,0,1
2874,35,Femenino,77341.6,0,2
2875,65,Femenino,59960.03,1,4
2876,20,Masculino,84650.48,1,4
2877,51,Femenino,1907.58,1,3
2878,34,Femenino,92001.25,1,2
2879,32,Femenino,14768.2,1,5
2880,62,Femenino,88149.61,0,3
2881,71,Femenino,6415.46,0,4
2882,52,Femenino,9791.71,1,4
2883,65,Masculino,57099.53,0,5
2884,37,Femenino,10559.53,1,3
2885,61,Femenino,12617.1,0,3
2886,74,Femenino,60513.72,1,4
2887,53,Femenino,9350.09,0,3
2888,72,Femenino,28679.65,1,5
2889,78,Femenino,50519.63,1,4
2890,46,Masculino,81695.79,1,3
2891,72,Femenino,24629.06,0,2
2892,20,Masculino,30659.08,1,2
2893,22,Masculino,66368.59,1,1
2894,21,Femenino,12125.32,1,4
2895,28,Masculino,58305.52,0,2
2896,30,Masculino,95132.29,0,2
2897,74,Femenino,61149.34,0,2
2898,69,Femenino,91274.27,1,1
2899,55,Femenino,50951.305,1,5
2900,46,Masculino,23687.48,1,3
2901,66,Masculino,35595.7,1,5
2902,39,Masculino,30189.11,0,1
2903,77,Masculino,78462.48,1,2
2904,24,Femenino,50951.305,1,4
2905,48,Femenino,50951.305,0,4
2906,59,Femenino,89885.63,0,2
2907,41,Masculino,97947.3,0,3
2908,36,Femenino,40312.83,1,2
2909,67,Femenino,50951.305,1,2
2910,59,Masculino,50951.305,0,1
2911,25,Femenino,12672.14,0,4
2912,25,Masculino,13471.92,0,5
2913,27,Masculino,33588.81,1,4
2914,56,Masculino,50951.305,0,1
2915,30,Femenino,50951.305,0,2
2916,33,Femenino,63181.12,1,1
2917,38,Femenino,63943.88,0,3
2918,76,Femenino,46606.52,0,1
2919,71,Femenino,12845.12,0,3
2920,41,Femenino,6188.33,0,1
2921,36,Masculino,47520.51,1,3
2922,61,Femenino,52327.94,1,3
2923,65,Masculino,50951.305,1,4
2924,76,Masculino,71100.15,0,1
2925,52,Masculino,31574.74,0,1
2926,75,Femenino,90060.36,1,1
2927,76,Masculino,31735.74,0,4
2928,51,Femenino,44179.18,1,4
2929,73,Femenino,43315.18,1,2
2930,48,Masculino,31608.14,1,5
2931,79,Femenino,50951.305,1,1
2932,69,Femenino,90518.9,0,1
2933,70,Femenino,52138.11,1,3
2934,48,Femenino,25768.96,0,3
2935,29,Masculino,21059.25,0,5
2936,31,Femenino,71683.1,1,1
2937,32,Femenino,95964.85,0,1
2938,48,Masculino,56232.9,1,5
2939,52,Femenino,28034.77,0,4
2940,56,Femenino,65658.85,0,2
2941,50,Masculino,50951.305,1,3
2942,77,Masculino,82223.08,0,2
2943,76,Masculino,76144.84,1,3
2944,54,Masculino,90359.46,1,5
2945,71,Femenino,24261.29,0,5
2946,65,Masculino,25872.08,0,3
2947,56,Femenino,22076.69,0,5
2948,54,Masculino,39954.4,1,1
2949,48,Masculino,58555.19,0,1
2950,72,Masculino,38102.75,0,5
2951,78,Masculino,83130.18,0,2
2952,36,Masculino,19663.24,1,4
2953,63,Femenino,93129.97,1,5
2954,48,Femenino,40118.36,1,1
2955,44,Masculino,39864.72,0,5
2956,48,Masculino,72456.4,0,5
2957,57,Femenino,50951.305,1,4
2958,77,Femenino,9401.26,1,1
2959,36,Femenino,31606.61,1,4
2960,18,Femenino,32854.71,0,2
2961,28,Masculino,27837.69,0,5
2962,53,Masculino,67915.8,0,2
2963,67,Femenino,96404.52,1,2
2964,75,Masculino,14592.96,1,3
2965,33,Femenino,37133.88,1,2
2966,48,Femenino,54737.25,0,3
2967,38,Femenino,9341.31,0,5
2968,47,Femenino,68128.68,1,2
2969,62,Masculino,96327.48,1,4
2970,18,Femenino,15926.52,1,3
2971,21,Masculino,3527.24,1,3
2972,62,Femenino,92561.45,1,2
2973,35,Masculino,46618.37,1,2
2974,21,Masculino,95450.16,0,1
2975,67,Femenino,16234.34,0,4
2976,23,Femenino,50951.305,1,3
2977,61,Femenino,78463.99,1,4
2978,46,Masculino,27282.38,0,1
2979,62,Femenino,64418.57,0,2
2980,48,Masculino,86147.29,0,3
2981,39,Masculino,49674.64,1,2
2982,37,Femenino,12349.55,0,3
2983,24,Masculino,16661.63,0,2
2984,22,Femenino,20027.55,1,1
2985,59,Femenino,55940.99,0,3
2986,59,Femenino,10939.35,1,4
2987,56,Femenino,56421.77,0,3
